superseded_gcp_name_feb25,time_in_extended_iso,body_score,face_score,hands_score,body_in_image,face_in_image,hands_in_image,threshold_used
00270001_2023-06-30_H07M05S46_b72bfca1a9,0:00:18,0.36,0.14,0.54,False,False,True,0.4
00270001_2023-06-30_H07M05S46_b72bfca1a9,0:04:31,0.54,0.22,0.72,True,False,True,0.4
00270001_2023-06-30_H07M30S46_867af2fe72,0:00:59,0.16,0.13,0.12,False,False,False,0.4
00270001_2023-06-30_H07M35S46_26192d3341,0:03:28,0.32,0.37,0.36,False,False,False,0.4
00270001_2023-06-30_H07M40S46_7fc068db08,0:00:12,0.52,0.54,0.53,True,True,True,0.4
00270001_2023-06-30_H07M45S46_c8a80db824,0:01:34,0.95,1.04,1.01,True,True,True,0.4
00270001_2023-06-30_H07M45S46_c8a80db824,0:02:31,0.74,0.94,0.94,True,True,True,0.4
00270001_2023-06-30_H07M50S46_f30e399663,0:02:10,0.68,0.74,0.71,True,True,True,0.4
00270001_2023-06-30_H07M55S46_5121fb1b71,0:01:20,0.76,0.76,0.76,True,True,True,0.4
00270001_2023-07-04_H15M41S26_92d5ccbed0,0:00:40,0.16,0.18,0.22,False,False,False,0.4
00270001_2023-07-04_H15M41S26_92d5ccbed0,0:03:46,0.6,0.67,0.55,True,True,True,0.4
00270001_2023-07-04_H15M41S26_92d5ccbed0,0:04:42,0.14,0.14,0.15,False,False,False,0.4
00270001_2023-07-04_H15M46S26_9c1a319c33,0:03:35,0.93,1.01,0.98,True,True,True,0.4
00270001_2023-07-04_H16M04S18_027fd59346,0:00:20,0.21,0.25,0.26,False,False,False,0.4
00270001_2023-07-04_H16M04S18_027fd59346,0:00:36,0.13,0.19,0.17,False,False,False,0.4
00270001_2023-07-04_H16M04S18_027fd59346,0:01:35,0.16,0.15,0.23,False,False,False,0.4
00270001_2023-07-04_H16M04S18_027fd59346,0:01:54,0.37,0.44,0.41,False,True,True,0.4
00270001_2023-07-06_H06M47S30_f92fbdb9e2,0:01:45,0.84,0.96,0.95,True,True,True,0.4
00270001_2023-07-06_H06M47S30_f92fbdb9e2,0:02:48,0.77,0.95,0.95,True,True,True,0.4
00270001_2023-07-06_H06M47S30_f92fbdb9e2,0:03:06,0.39,0.14,0.62,False,False,True,0.4
00270001_2023-07-06_H06M47S30_f92fbdb9e2,0:03:15,0.94,1.0,0.96,True,True,True,0.4
00270001_2023-07-06_H06M52S30_214a7ec81a,0:04:04,0.63,0.17,0.78,True,False,True,0.4
00270001_2023-07-06_H06M57S30_4eda1d3a59,0:00:30,0.29,0.24,0.61,False,False,True,0.4
00270001_2023-07-06_H06M57S30_4eda1d3a59,0:01:09,0.44,0.46,0.42,True,True,True,0.4
00270001_2023-07-06_H07M02S30_9c196819ec,0:00:47,0.17,0.16,0.12,False,False,False,0.4
00270001_2023-07-06_H07M02S30_9c196819ec,0:01:02,0.24,0.17,0.63,False,False,True,0.4
00270001_2023-07-07_H06M56S02_e9ef2a3634,0:04:46,0.26,0.17,0.33,False,False,False,0.4
00270001_2023-07-07_H07M01S02_8c0cf5e616,0:01:32,0.16,0.15,0.29,False,False,False,0.4
00270001_2023-07-09_H07M14S56_11a2fab65a,0:00:10,0.88,0.96,0.95,True,True,True,0.4
00270001_2023-07-09_H07M49S56_f5b1985cb3,0:01:56,0.34,0.29,0.47,False,False,True,0.4
00270001_2023-07-09_H07M49S56_f5b1985cb3,0:03:17,0.2,0.23,0.22,False,False,False,0.4
00270001_2023-07-09_H07M59S56_75e6a77080,0:04:03,0.3,0.22,0.53,False,False,True,0.4
00270001_2023-07-09_H08M09S56_e0d6e38265,0:01:48,0.36,0.28,0.41,False,False,True,0.4
00270001_2023-07-09_H08M19S56_56617a0ad6,0:01:09,0.69,0.87,0.85,True,True,True,0.4
00270001_2023-07-09_H08M34S56_341d7a3b37,0:04:45,0.67,0.61,0.42,True,True,True,0.4
00270001_2023-07-09_H08M39S56_88bd4c7a90,0:01:55,0.72,0.55,0.71,True,True,True,0.4
00270001_2023-07-09_H08M39S56_88bd4c7a90,0:02:02,0.29,0.22,0.55,False,False,True,0.4
00270001_2023-07-09_H08M44S56_2586dc729a,0:04:44,0.22,0.21,0.31,False,False,False,0.4
00270001_2023-07-13_H09M49S52_e82cd051c0,0:01:54,0.14,0.18,0.15,False,False,False,0.4
00270001_2023-07-13_H09M49S52_e82cd051c0,0:02:21,0.14,0.13,0.14,False,False,False,0.4
00270001_2023-07-13_H09M59S52_4da818f48c,0:00:30,0.41,0.54,0.33,True,True,False,0.4
00270001_2023-07-13_H09M59S52_4da818f48c,0:00:49,0.43,0.54,0.57,True,True,True,0.4
00270001_2023-07-13_H10M04S52_1386c05a4c,0:01:13,0.1,0.18,0.15,False,False,False,0.4
00270001_2023-07-13_H10M04S52_1386c05a4c,0:03:45,0.4,0.19,0.49,True,False,True,0.4
00270001_2023-07-13_H10M16S38_80df0e59f0,0:00:07,0.6,0.39,0.34,True,False,False,0.4
00270001_2023-07-18_H15M44S44_6430fc8c3d,0:00:30,0.21,0.28,0.24,False,False,False,0.4
00270001_2023-07-18_H15M49S44_cf08b00aa8,0:03:20,0.15,0.18,0.15,False,False,False,0.4
00270001_2023-07-18_H15M49S44_cf08b00aa8,0:04:47,0.25,0.26,0.24,False,False,False,0.4
00270001_2023-07-18_H15M54S44_1f62ad80b8,0:02:27,0.27,0.26,0.3,False,False,False,0.4
00270001_2023-07-18_H15M59S44_65d7a0df56,0:00:39,0.17,0.14,0.12,False,False,False,0.4
00270001_2023-07-18_H15M59S44_65d7a0df56,0:01:17,0.54,0.6,0.57,True,True,True,0.4
00270001_2023-07-18_H15M59S44_65d7a0df56,0:03:49,0.46,0.54,0.54,True,True,True,0.4
00270001_2023-07-18_H16M04S44_80680793d7,0:00:05,0.37,0.27,0.37,False,False,False,0.4
00270001_2023-07-18_H16M04S44_80680793d7,0:00:39,0.34,0.26,0.5,False,False,True,0.4
00270001_2023-07-18_H16M18S04_664b8df953,0:01:03,0.19,0.31,0.23,False,False,False,0.4
00270001_2023-07-19_H17M43S10_b6b6c76a2e,0:00:37,0.38,0.37,0.33,False,False,False,0.4
00270001_2023-07-19_H17M48S10_6b94eddba0,0:00:02,0.29,0.31,0.3,False,False,False,0.4
00270001_2023-08-06_H08M32S18_f27751b93b,0:00:43,0.61,0.87,0.84,True,True,True,0.4
00270001_2023-08-06_H08M57S18_a59388fb33,0:01:20,0.26,0.26,0.25,False,False,False,0.4
00270001_2023-08-09_H18M22S24_04e6af301b,0:00:02,0.77,0.49,0.83,True,True,True,0.4
00270001_2023-08-09_H18M27S24_609a5e5c1d,0:01:42,0.38,0.13,0.63,False,False,True,0.4
00270001_2023-08-09_H18M32S24_8f87916995,0:00:42,0.39,0.14,0.25,False,False,False,0.4
00270001_2023-08-09_H18M37S24_e265ffd368,0:03:35,0.63,0.23,0.76,True,False,True,0.4
00270001_2023-08-09_H18M47S24_f60b547538,0:02:43,0.16,0.29,0.27,False,False,False,0.4
00270001_2023-08-09_H18M47S24_f60b547538,0:03:56,0.15,0.18,0.17,False,False,False,0.4
00270001_2023-08-09_H19M02S24_1e4b31e60b,0:00:24,0.42,0.46,0.45,True,True,True,0.4
00270001_2023-08-09_H19M07S24_eef7fe0139,0:04:08,0.63,0.67,0.64,True,True,True,0.4
00270001_2023-08-14_H18M12S56_f7e01aace7,0:04:53,0.95,1.01,1.01,True,True,True,0.4
00270001_2023-08-14_H18M17S56_e6b90cbbca,0:03:06,0.83,0.92,0.88,True,True,True,0.4
00270001_2023-08-14_H18M22S56_0fa6428cec,0:02:30,0.55,0.33,0.3,True,False,False,0.4
00270001_2023-08-14_H18M32S56_42ddb1f087,0:04:36,0.64,0.38,0.81,True,False,True,0.4
00270001_2023-08-14_H18M47S56_f81c409d5f,0:00:47,0.27,0.34,0.43,False,False,True,0.4
00270001_2023-08-14_H19M02S56_86ae1d3470,0:04:17,0.28,0.32,0.39,False,False,False,0.4
00270001_2023-08-14_H19M02S56_86ae1d3470,0:04:31,0.26,0.25,0.22,False,False,False,0.4
00270001_2023-08-14_H19M07S56_a8652d37e0,0:01:02,0.44,0.36,0.32,True,False,False,0.4
00270001_2023-08-15_H17M54S56_c9f4398e2f,0:02:36,0.26,0.3,0.27,False,False,False,0.4
00270001_2023-08-15_H17M54S56_c9f4398e2f,0:04:08,0.29,0.31,0.27,False,False,False,0.4
00270001_2023-08-15_H18M09S56_d72b13a6e9,0:01:56,0.32,0.3,0.26,False,False,False,0.4
00270001_2023-08-15_H18M19S56_c334bd5363,0:02:54,0.14,0.19,0.21,False,False,False,0.4
00270001_2023-08-15_H18M24S56_fb00e4c0f2,0:02:27,0.26,0.27,0.26,False,False,False,0.4
00270001_2023-08-15_H18M24S56_fb00e4c0f2,0:02:55,0.34,0.16,0.36,False,False,False,0.4
00270001_2023-08-15_H18M29S56_7287d2083d,0:00:41,0.29,0.17,0.48,False,False,True,0.4
00270001_2023-08-15_H18M29S56_7287d2083d,0:02:06,0.48,0.59,0.57,True,True,True,0.4
00270001_2023-08-15_H18M29S56_7287d2083d,0:02:44,0.21,0.21,0.2,False,False,False,0.4
00270001_2023-08-15_H18M29S56_7287d2083d,0:03:04,0.17,0.18,0.12,False,False,False,0.4
00270001_2023-08-15_H18M39S56_f6e19e8c05,0:02:36,0.25,0.29,0.33,False,False,False,0.4
00270001_2023-08-15_H18M44S56_6c6b35b252,0:03:05,0.36,0.35,0.36,False,False,False,0.4
00270001_2023-08-15_H18M59S56_35bb74e33f,0:00:22,0.23,0.22,0.21,False,False,False,0.4
00270001_2023-08-15_H19M04S56_89a6866bd3,0:00:13,0.76,0.85,0.81,True,True,True,0.4
00270001_2023-08-16_H09M45S34_fe5c46efaf,0:00:33,0.56,0.69,0.69,True,True,True,0.4
00270001_2023-08-16_H09M45S34_fe5c46efaf,0:00:34,0.27,0.19,0.44,False,False,True,0.4
00270001_2023-08-16_H09M45S34_fe5c46efaf,0:03:19,0.68,0.21,0.81,True,False,True,0.4
00270001_2023-08-16_H10M00S34_a47e85b13c,0:01:08,0.21,0.25,0.2,False,False,False,0.4
00270001_2023-08-16_H10M10S34_4d7a7292c0,0:03:55,0.6,0.17,0.73,True,False,True,0.4
00270001_2023-08-16_H10M20S34_fd0223c76d,0:01:40,0.55,0.5,0.69,True,True,True,0.4
00270001_2023-08-22_H16M14S12_51a0999150,0:01:29,0.61,0.8,0.79,True,True,True,0.4
00270001_2023-08-22_H16M14S12_51a0999150,0:03:25,0.24,0.2,0.19,False,False,False,0.4
00270001_2023-08-22_H16M24S12_b237a86c88,0:00:59,0.22,0.21,0.38,False,False,False,0.4
00270001_2023-08-22_H16M24S12_b237a86c88,0:01:00,0.22,0.18,0.47,False,False,True,0.4
00270001_2023-08-22_H16M24S12_b237a86c88,0:02:15,0.18,0.21,0.22,False,False,False,0.4
00270001_2023-08-22_H16M44S12_7962a4fa5e,0:00:03,0.15,0.25,0.15,False,False,False,0.4
00270001_2023-08-22_H16M44S12_7962a4fa5e,0:03:01,0.54,0.56,0.54,True,True,True,0.4
00270001_2023-08-22_H16M54S12_779a95d7d4,0:02:19,0.34,0.43,0.42,False,True,True,0.4
00270001_2023-08-22_H16M59S12_4d58965058,0:02:01,0.34,0.2,0.32,False,False,False,0.4
00270001_2023-08-22_H16M59S12_4d58965058,0:03:35,0.19,0.22,0.18,False,False,False,0.4
00270001_2023-08-22_H17M09S12_86ca307ccc,0:02:04,0.17,0.21,0.16,False,False,False,0.4
00270001_2023-08-22_H17M09S12_86ca307ccc,0:04:52,0.26,0.24,0.37,False,False,False,0.4
00270001_2023-09-04_H15M21S36_4a920c6658,0:03:51,0.23,0.32,0.25,False,False,False,0.4
00270001_2023-09-04_H15M41S36_9274e854dc,0:01:31,0.23,0.19,0.35,False,False,False,0.4
00270001_2023-09-04_H15M46S36_746b2b4806,0:01:47,0.25,0.18,0.27,False,False,False,0.4
00270001_2023-09-04_H15M56S36_e2196c2d3f,0:03:13,0.21,0.2,0.16,False,False,False,0.4
00270001_2023-09-04_H16M01S36_928e929550,0:00:42,0.21,0.29,0.34,False,False,False,0.4
00270001_2023-09-04_H16M01S36_928e929550,0:03:19,0.67,0.74,0.7,True,True,True,0.4
00270001_2023-09-07_H06M32S26_d081584666,0:04:53,0.3,0.32,0.39,False,False,False,0.4
00270001_2023-09-07_H06M42S26_ef7fa16730,0:00:39,0.53,0.64,0.57,True,True,True,0.4
00270001_2023-09-07_H06M47S26_a886216224,0:00:23,0.32,0.31,0.4,False,False,True,0.4
00270001_2023-09-07_H06M47S26_a886216224,0:03:48,0.24,0.27,0.28,False,False,False,0.4
00270001_2023-09-07_H06M52S26_7c65022873,0:00:08,0.15,0.16,0.18,False,False,False,0.4
00270001_2023-09-07_H06M57S26_f71d89a6da,0:00:12,0.18,0.22,0.21,False,False,False,0.4
00270001_2023-09-07_H07M07S26_ff6137d1aa,0:01:54,0.3,0.3,0.31,False,False,False,0.4
00270001_2023-09-07_H07M12S26_636676e25e,0:02:15,0.13,0.15,0.12,False,False,False,0.4
00270001_2023-09-07_H07M17S26_e2d342b83a,0:01:54,0.47,0.56,0.42,True,True,True,0.4
00270001_2023-09-07_H07M22S26_b8063d8d86,0:01:03,0.29,0.13,0.42,False,False,True,0.4
00270001_2023-09-07_H07M22S26_b8063d8d86,0:01:21,0.37,0.16,0.79,False,False,True,0.4
00270001_2023-09-07_H07M22S26_b8063d8d86,0:01:34,0.41,0.22,0.54,True,False,True,0.4
00270001_2023-09-07_H07M22S26_b8063d8d86,0:02:05,0.41,0.45,0.39,True,True,False,0.4
00270001_2023-09-07_H07M27S26_29f3519792,0:02:25,0.23,0.19,0.28,False,False,False,0.4
00270001_2023-09-09_H18M02S28_fa42822766,0:00:52,0.6,0.6,0.44,True,True,True,0.4
00270001_2023-09-09_H18M07S28_bf7470ba74,0:02:23,0.27,0.32,0.31,False,False,False,0.4
00270001_2023-09-09_H18M32S28_bc92b6541a,0:00:06,0.33,0.22,0.6,False,False,True,0.4
00270001_2023-09-09_H18M32S28_bc92b6541a,0:03:20,0.58,0.22,0.81,True,False,True,0.4
00270001_2023-09-09_H18M37S28_baf513065b,0:00:27,0.79,0.84,0.81,True,True,True,0.4
00270001_2023-09-09_H18M37S28_baf513065b,0:01:51,0.64,0.78,0.78,True,True,True,0.4
00270001_2023-09-09_H18M52S28_a674a922e4,0:00:03,0.84,0.89,0.86,True,True,True,0.4
00270001_2023-09-09_H18M52S28_a674a922e4,0:00:09,0.21,0.29,0.36,False,False,False,0.4
00270001_2023-09-09_H18M57S28_e54313b4c3,0:01:26,0.35,0.42,0.39,False,True,False,0.4
00270001_2023-09-09_H18M57S28_e54313b4c3,0:04:15,0.46,0.49,0.64,True,True,True,0.4
00270001_2023-09-09_H19M02S28_94c9094220,0:02:09,0.3,0.35,0.34,False,False,False,0.4
00270001_2023-09-27_H09M37S44_4656ee73a4,0:01:43,0.11,0.12,0.11,False,False,False,0.4
00270001_2023-09-27_H09M37S44_4656ee73a4,0:04:27,0.38,0.56,0.46,False,True,True,0.4
00270001_2023-09-27_H09M44S48_a49d410309,0:01:41,0.23,0.15,0.21,False,False,False,0.4
00270001_2023-10-03_H17M00S48_855c15aebd,0:00:24,0.56,0.5,0.76,True,True,True,0.4
00270001_2023-10-17_H15M51S24_4207b937f0,0:02:27,0.39,0.11,0.17,False,False,False,0.4
00270001_2023-10-17_H15M56S24_de2b3b3bd3,0:02:21,0.32,0.43,0.29,False,True,False,0.4
00270001_2023-10-17_H16M01S24_edde3e3319,0:01:41,0.81,0.79,0.79,True,True,True,0.4
00270001_2023-10-18_H13M09S24_cceec535f2,0:00:54,0.61,0.74,0.66,True,True,True,0.4
00270001_2023-10-18_H13M09S24_cceec535f2,0:04:45,0.76,0.87,0.86,True,True,True,0.4
00270001_2023-10-21_H17M16S16_94c55dc6a3,0:04:29,0.35,0.44,0.44,False,True,True,0.4
00270001_2023-10-21_H17M21S16_439a682237,0:04:02,0.5,0.38,0.57,True,False,True,0.4
00270001_2023-10-21_H17M31S16_74860fa34a,0:01:34,0.31,0.43,0.39,False,True,False,0.4
00270001_2023-10-21_H17M46S16_e0fed858f2,0:01:13,0.36,0.35,0.3,False,False,False,0.4
00270001_2023-10-21_H17M51S16_8091f423d1,0:00:44,0.34,0.48,0.36,False,True,False,0.4
00270001_2023-10-21_H17M51S16_8091f423d1,0:02:03,0.76,0.74,0.72,True,True,True,0.4
00270001_2023-10-22_H12M23S32_9655ee0336,0:03:21,0.48,0.2,0.61,True,False,True,0.4
00270001_2023-10-22_H12M23S32_9655ee0336,0:04:29,0.65,0.2,0.81,True,False,True,0.4
00270001_2023-10-22_H12M43S32_a67b58dec3,0:02:26,0.22,0.25,0.24,False,False,False,0.4
00270001_2023-10-22_H12M48S32_70ff9c0fa7,0:03:39,0.63,0.16,0.55,True,False,True,0.4
00270001_2023-10-22_H12M58S32_51cdea97d4,0:02:48,0.34,0.16,0.14,False,False,False,0.4
00270001_2023-10-22_H12M58S32_51cdea97d4,0:03:10,0.31,0.32,0.32,False,False,False,0.4
00270001_2023-10-22_H13M03S32_c3f791dae0,0:01:47,0.42,0.45,0.47,True,True,True,0.4
00270001_2023-10-22_H13M23S32_f836c2a9f2,0:00:18,0.25,0.25,0.26,False,False,False,0.4
00270001_2023-10-22_H13M38S32_683aef89b1,0:01:10,0.21,0.15,0.14,False,False,False,0.4
00270001_2023-10-22_H13M38S32_683aef89b1,0:02:01,0.26,0.21,0.23,False,False,False,0.4
00270001_2023-10-24_H15M58S34_7fea024305,0:03:49,0.23,0.28,0.28,False,False,False,0.4
00270001_2023-10-24_H16M33S34_1d812ae45c,0:02:18,0.16,0.19,0.21,False,False,False,0.4
00270001_2023-10-24_H16M38S34_acbdd81636,0:01:53,0.25,0.2,0.36,False,False,False,0.4
00270001_2023-10-24_H16M43S34_686fbbac28,0:02:31,0.23,0.26,0.32,False,False,False,0.4
00270001_2023-10-24_H16M56S10_8f51cddced,0:01:07,0.42,0.26,0.51,True,False,True,0.4
00270001_2023-10-24_H17M06S10_b8c91eadc3,0:00:32,0.55,0.14,0.42,True,False,True,0.4
00270001_2023-10-24_H17M06S10_b8c91eadc3,0:01:46,0.73,0.6,0.79,True,True,True,0.4
00270001_2023-10-24_H17M06S10_b8c91eadc3,0:02:23,0.75,0.67,0.66,True,True,True,0.4
00270001_2023-10-24_H17M11S10_eeaf3289a8,0:01:32,0.36,0.24,0.44,False,False,True,0.4
00270001_2023-10-24_H17M16S10_4d261e0496,0:01:38,0.38,0.34,0.45,False,False,True,0.4
00270001_2023-10-24_H17M16S10_4d261e0496,0:02:06,0.31,0.35,0.33,False,False,False,0.4
00270001_2023-10-24_H17M16S10_4d261e0496,0:04:12,0.18,0.22,0.17,False,False,False,0.4
00270001_2023-10-24_H17M26S10_5567482df8,0:01:06,0.16,0.17,0.15,False,False,False,0.4
00270001_2023-10-24_H17M26S10_5567482df8,0:03:34,0.32,0.3,0.21,False,False,False,0.4
00270001_2023-10-24_H17M31S10_3de42dc03b,0:00:29,0.22,0.27,0.25,False,False,False,0.4
00270001_2023-11-08_H18M26S34_8d138394f1,0:02:53,0.19,0.22,0.18,False,False,False,0.4
00270001_2023-11-08_H18M31S34_2b3b608890,0:03:38,0.27,0.28,0.22,False,False,False,0.4
00270001_2023-11-08_H18M41S34_9f277c0f38,0:03:10,0.28,0.33,0.31,False,False,False,0.4
00270001_2023-11-08_H18M51S34_4f3e2c1b43,0:00:58,0.43,0.5,0.49,True,True,True,0.4
00270001_2023-11-08_H19M01S34_b229672bcf,0:02:22,0.5,0.2,0.59,True,False,True,0.4
00270001_2023-11-11_H08M51S26_64df437765,0:01:33,0.37,0.45,0.45,False,True,True,0.4
00270001_2023-11-11_H09M06S26_ff8f2ebc58,0:01:22,0.12,0.18,0.25,False,False,False,0.4
00270001_2023-11-11_H09M06S26_ff8f2ebc58,0:02:20,0.24,0.27,0.29,False,False,False,0.4
00270001_2023-11-11_H09M06S26_ff8f2ebc58,0:04:15,0.18,0.24,0.23,False,False,False,0.4
00270001_2023-11-11_H09M21S26_ba4d9d9154,0:03:19,0.21,0.17,0.22,False,False,False,0.4
00270001_2023-11-11_H09M26S26_b220335f75,0:00:40,0.35,0.24,0.45,False,False,True,0.4
00270001_2023-11-11_H09M26S26_b220335f75,0:00:59,0.25,0.2,0.34,False,False,False,0.4
00270001_2023-11-11_H09M31S26_11deda394e,0:03:00,0.4,0.25,0.49,True,False,True,0.4
00270001_2023-11-11_H09M31S26_11deda394e,0:04:32,0.37,0.42,0.4,False,True,True,0.4
00270001_2023-11-11_H09M36S26_7c5d6fd166,0:03:06,0.47,0.16,0.33,True,False,False,0.4
00270001_2023-11-14_H18M46S16_b9ed4895e5,0:03:12,0.24,0.18,0.19,False,False,False,0.4
00270001_2023-11-17_H09M05S24_85d784966c,0:02:24,0.58,0.26,0.74,True,False,True,0.4
00270001_2023-11-17_H09M10S24_816d5a84ab,0:03:13,0.48,0.52,0.52,True,True,True,0.4
00270001_2023-11-17_H09M15S24_13b5e4a63a,0:00:52,0.15,0.18,0.18,False,False,False,0.4
00270001_2023-11-17_H09M30S24_a1cfacc4c6,0:03:35,0.26,0.26,0.36,False,False,False,0.4
00270001_2023-11-17_H09M35S24_2a8e91fcee,0:00:37,0.34,0.34,0.31,False,False,False,0.4
00270001_2023-11-17_H09M35S24_2a8e91fcee,0:01:17,0.22,0.31,0.21,False,False,False,0.4
00270001_2023-11-19_H18M24S48_ef5320fd1b,0:00:15,0.37,0.5,0.42,False,True,True,0.4
00270001_2023-11-20_H16M47S48_9fa25a7a6c,0:02:19,0.66,0.73,0.7,True,True,True,0.4
00270001_2023-11-20_H17M07S48_da334d06c5,0:01:55,0.18,0.17,0.21,False,False,False,0.4
00270001_2023-11-20_H17M12S48_6165db9ae4,0:02:52,0.28,0.17,0.16,False,False,False,0.4
00270001_2023-11-20_H17M22S48_c0da0256d6,0:00:51,0.11,0.14,0.1,False,False,False,0.4
00270001_2023-11-20_H17M27S48_20d4abb2ec,0:01:34,0.22,0.27,0.24,False,False,False,0.4
00270001_2023-11-22_H17M28S56_f63e022b6c,0:00:31,0.36,0.26,0.47,False,False,True,0.4
00270001_2023-11-22_H18M49S10_ba691275f9,0:01:15,0.33,0.44,0.4,False,True,True,0.4
00270001_2023-11-22_H18M49S10_ba691275f9,0:02:01,0.14,0.19,0.13,False,False,False,0.4
00270001_2023-11-22_H18M49S10_ba691275f9,0:04:26,0.26,0.34,0.33,False,False,False,0.4
00270001_2023-11-22_H18M54S10_6504b44b1b,0:01:56,0.26,0.32,0.28,False,False,False,0.4
00270001_2023-11-22_H18M59S10_6f0cdd7f77,0:00:54,0.38,0.28,0.52,False,False,True,0.4
00270001_2023-11-22_H19M04S10_d6724dfc25,0:04:13,0.12,0.18,0.19,False,False,False,0.4
00270001_2023-11-22_H19M09S10_941075dc11,0:04:13,0.18,0.17,0.2,False,False,False,0.4
00270001_2023-11-22_H19M14S10_0e146300c9,0:01:53,0.19,0.18,0.14,False,False,False,0.4
00270001_2023-11-22_H19M19S10_461f7ae3d9,0:02:07,0.43,0.47,0.45,True,True,True,0.4
00270001_2023-11-22_H19M34S10_fcc009e024,0:01:24,0.65,0.43,0.79,True,True,True,0.4
00270001_2023-11-22_H19M39S10_8dd76a6914,0:00:31,0.14,0.19,0.11,False,False,False,0.4
00270001_2023-11-22_H19M44S10_050e4e2fb9,0:00:20,0.29,0.27,0.23,False,False,False,0.4
00270001_2023-11-22_H19M44S10_050e4e2fb9,0:04:37,0.29,0.2,0.36,False,False,False,0.4
00270001_2023-11-23_H17M35S52_306064843a,0:00:16,0.2,0.22,0.3,False,False,False,0.4
00270001_2023-11-23_H17M40S52_b63a2d09f9,0:00:47,0.41,0.52,0.49,True,True,True,0.4
00270001_2023-11-23_H17M40S52_b63a2d09f9,0:01:50,0.44,0.62,0.67,True,True,True,0.4
00270001_2023-11-23_H17M40S52_b63a2d09f9,0:02:09,0.24,0.15,0.32,False,False,False,0.4
00270001_2023-11-23_H17M55S52_a58fcc3a62,0:04:01,0.19,0.21,0.13,False,False,False,0.4
00270001_2023-11-23_H17M55S52_a58fcc3a62,0:04:31,0.2,0.21,0.26,False,False,False,0.4
00270001_2023-11-23_H18M00S50_3436a53d42,0:01:06,0.57,0.29,0.74,True,False,True,0.4
00270001_2023-12-10_H12M09S30_b2c4cc1356,0:03:08,0.17,0.17,0.16,False,False,False,0.4
00270001_2023-12-10_H12M09S30_b2c4cc1356,0:04:39,0.17,0.17,0.15,False,False,False,0.4
00270001_2023-12-10_H12M14S30_240cb19f0a,0:01:08,0.42,0.14,0.69,True,False,True,0.4
00270001_2023-12-10_H12M14S30_240cb19f0a,0:02:55,0.77,0.76,0.92,True,True,True,0.4
00270001_2023-12-10_H12M14S30_240cb19f0a,0:03:08,0.21,0.23,0.24,False,False,False,0.4
00270001_2023-12-10_H12M14S30_240cb19f0a,0:04:38,0.36,0.19,0.7,False,False,True,0.4
00270001_2023-12-10_H12M24S30_c2616fe1e0,0:03:23,0.39,0.41,0.42,False,True,True,0.4
00270001_2023-12-10_H12M29S30_fb140edb08,0:03:50,0.78,0.9,0.77,True,True,True,0.4
00270001_2023-12-10_H12M39S28_978b446664,0:03:32,0.14,0.15,0.14,False,False,False,0.4
00270001_2023-12-10_H12M49S28_94c6fc4a8a,0:02:39,0.16,0.15,0.23,False,False,False,0.4
00270001_2023-12-10_H12M49S28_94c6fc4a8a,0:04:29,0.3,0.23,0.6,False,False,True,0.4
00270001_2023-12-12_H18M52S50_a672219900,0:00:28,0.63,0.76,0.75,True,True,True,0.4
00270001_2023-12-12_H18M52S50_a672219900,0:02:40,0.22,0.27,0.24,False,False,False,0.4
00270001_2023-12-12_H18M52S50_a672219900,0:04:20,0.49,0.55,0.49,True,True,True,0.4
00270001_2023-12-12_H18M57S50_420ab03ed7,0:02:51,0.13,0.12,0.12,False,False,False,0.4
00270001_2023-12-12_H19M07S50_edcab5176c,0:03:32,0.1,0.14,0.13,False,False,False,0.4
00270001_2023-12-13_H16M47S44_cf610192a1,0:03:11,0.25,0.22,0.19,False,False,False,0.4
00270001_2023-12-13_H17M02S44_0ed9ca8836,0:04:37,0.28,0.27,0.35,False,False,False,0.4
00270001_2023-12-13_H17M07S44_1155fba831,0:00:28,0.31,0.27,0.45,False,False,True,0.4
00270001_2023-12-13_H17M22S44_383bee8f91,0:04:24,0.37,0.2,0.62,False,False,True,0.4
00270001_2023-12-13_H17M25S44_4e0b7173e3,0:01:44,0.41,0.33,0.57,True,False,True,0.4
00270001_2023-12-18_H11M34S02_13bc6c7323,0:04:13,0.16,0.21,0.3,False,False,False,0.4
00270001_2023-12-18_H11M39S02_4d54f5cc79,0:01:18,0.13,0.12,0.12,False,False,False,0.4
00270001_2023-12-18_H11M44S02_e73cc8d9e6,0:00:53,0.5,0.13,0.61,True,False,True,0.4
00270001_2023-12-18_H11M49S02_00b6d4af69,0:01:33,0.29,0.17,0.51,False,False,True,0.4
00270001_2023-12-18_H11M49S02_00b6d4af69,0:02:12,0.26,0.29,0.33,False,False,False,0.4
00270001_2023-12-18_H11M49S02_00b6d4af69,0:04:36,0.13,0.09,0.18,False,False,False,0.4
00270001_2023-12-18_H11M54S02_8b34c68c65,0:02:01,0.21,0.27,0.18,False,False,False,0.4
00270001_2023-12-18_H12M04S02_4563fe77d7,0:00:04,0.66,0.13,0.86,True,False,True,0.4
00270001_2023-12-18_H12M16S58_d22484d625,0:02:50,0.66,0.88,0.87,True,True,True,0.4
00270001_2023-12-20_H19M04S26_25385c8e68,0:02:24,0.28,0.3,0.29,False,False,False,0.4
00270001_2023-12-20_H19M14S26_d85f395fa2,0:00:17,0.54,0.48,0.45,True,True,True,0.4
